DATED,INV_NO,CUSTOMER,ACODE,CODE,PART_NO,PART_NAME,QTY_SOLD,RATE,DISCOUNT,BASIC,GST_RATE,SPECS,PO_REF,REF_FLD,ICGST,SGST,SHE_CESS,ADDL,ENT_BY,TYPE,ENT_DT,TARR_NO,PONUM,PODATE,OLINE,STORE,UNIT,TARRIFNO,ORD_REV,TIN_NO,DESC_,PLNO,PLDT,ICODE,HSCODE,STORE_NO,PKPU,FRTPU,FULL_INVNO,NO_PACKAGES,FCRATE,FCVALUE,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214515,DB72005XLCXXXB,FG-DS SUPPORT PLATE 4500A 3P4W 130P_DB72005XLCXXXB,2,362.18,0,724.36,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,65.19,65.19,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214515,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214516,DB72005XLCXXXC,FG-DS SUPPORT PLATE 4500A 3P4W 150P_DB72005XLCXXXC,3,383.075,0,1149.22,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,103.43,103.43,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214516,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214517,DB72102MHC035B,FG-FE SH 2500A 3P4W .35M_DB72102MHC035B,8,367.155,0,2937.24,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,264.35,264.35,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214517,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214519,DB72123BGCDABX,FG-HE SH-1 2000A 3P4W .55X.45M_DB72123BGCDABX,1,481.58,0,481.58,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,43.34,43.34,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214519,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214520,DB72123BHCFACX,FG-HE SH-1 2500A 3P4W .65X.5M_DB72123BHCFACX,2,643.765,0,1287.53,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,115.88,115.88,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214520,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214521,DB72124BGCCABX,FG-SIDE HOUSING-2 HE_DB72124BGCCABX,1,422.87,0,422.87,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,38.06,38.06,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214521,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214529,DB72143GXCWBCX,FG-HOE TH-2 3P4W .3X.45X.5M_DB72143GXCWBCX,1,374.12,0,374.12,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,33.67,33.67,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214529,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214518,DB72123BGCCABX,FG-SIDE HOUSING-1 HE_DB72123BGCCABX,1,448.74,0,448.74,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,40.39,40.39,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214518,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214522,DB72124BGCDABX,FG-HE SH-2 2000A 3P4W .55X.45M_DB72124BGCDABX,1,455.71,0,455.71,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,41.01,41.01,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214522,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90214523,DB72124BHCFACX,FG-HE SH-2 2500A 3P4W .65X.5M_DB72124BHCFACX,2,612.92,0,1225.84,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,110.33,110.33,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90214523,85389000,-,0,0,232403-032144,,0,0,,
