ITEM_NAME,ERP_CODE,CLOSING,NAME,UNIT,ICAT,CPARTNO,CUST_REF,RATE,CAL_VALUE,PREFX,IWEIGHT,LABRCHG,IRATE1,IH_VALUE,TOT_VAL,GRP,STAGE,CLOSING_WT,FG_REF,,
SF-1P FORK COMB 3W BUSBAR_CB71000_PL,71010383,496,61. ASSEMBLY  N4,NOS,DOM,CB71000_PL,-,12.76,6329,-,0,1,,496,6825,7101,61,0,,,
SF-1P FORK COMB 5W BUSBAR_CB71002_PL,71010390,30,61. ASSEMBLY  N4,NOS,DOM,CB71002_PL,-,21.2,636,-,0,1,,30,666,7101,61,0,,,
SF-1P FORK COMB 7W BUSBAR_CB71004_PL,71010387,13,61. ASSEMBLY  N4,NOS,DOM,CB71004_PL,-,30.04,391,-,0,1,,13,404,7101,61,0,,,
SF-250A N SPREADER LINK 4P MCCB INCOMER_CB71051_PL,71010457,47,61. ASSEMBLY  N4,NOS,DOM,CB71051_PL,-,26.2305,1233,,0,1,0,47,1280,7101,61,0,,,
SF-250A R B SPREADER LINK MCCB INCOMER_CB71056_PL,71010442,200,61. ASSEMBLY  N4,NOS,DOM,CB71056_PL,-,28.275,5655,,0,1,0,200,5855,7101,61,0,,,
SF-250A Y SPREADER LINK MCCB INCOMER_CB71057_PL,71010443,119,61. ASSEMBLY  N4,NOS,DOM,CB71057_PL,-,16.965,2019,,0,1,0,119,2138,7101,61,0,,,
SF-B MAIN BUS BAR 12 WAY MCCB_CB70951_PL,71010439,-2,61. ASSEMBLY  N4,NOS,DOM,CB70951_PL,-,125.59,-251,,0,1,0,-2,-253,7101,61,0,,,
SF-B MAIN BUS BAR 16 WAY MCCB_CB70952_PL,71010352,2,61. ASSEMBLY  N4,NOS,DOM,CB70952_PL,-,155.11,310,,0,1,0,2,312,7101,61,0,,,
SF-B MAIN BUS BAR 6 WAY MCCB_CB70948_PL,71010435,30,61. ASSEMBLY  N4,NOS,DOM,CB70948_PL,-,59.54,1786,,0,1,0,30,1816,7101,61,0,,,
SF-B MAIN BUS BAR 6 WAY MCCB_CB71609_PL,71010448,17,61. ASSEMBLY  N4,NOS,DOM,CB71609_PL,-,3.78,64,,0,1,0,17,81,7101,61,0,,,
SF-B MAIN BUSBAR VTPN MCCB 8 WAY_CB71610_PL,71010451,31,61. ASSEMBLY  N4,NOS,DOM,CB71610_PL,-,46.4,1438,,0,1,0,31,1469,7101,61,0,,,
SF-CONNECTING NEUTRAL VTPN - GCC_CB71050_PL,71010426,37,61. ASSEMBLY  N4,NOS,DOM,CB71050_PL,-,52.43,1940,,0,1,0,37,1977,7101,61,0,,,
SF-FLAT CONNECTION 125A PLATTED,71010518,11,61. ASSEMBLY  N4,NOS,DOM,G2969,-,3.1973,35,,0,0,2.13,0,35,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 10WAY PLATTED,71010081,3,61. ASSEMBLY  N4,NOS,-,G3671,0,264.4951,793,,0,0,0,0,793,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 12WAY PLATTED,71010082,10,61. ASSEMBLY  N4,NOS,-,G3672,-,53.062,531,-,0,1,,10,541,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 18WAY PLATTED,71010085,1,61. ASSEMBLY  N4,NOS,-,G3675,0,367.9521,368,,0,0,0,0,368,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 4WAY PLATTED,71010086,307,61. ASSEMBLY  N4,NOS,-,G3668,0,134.0832,41164,-,0,1,,307,41471,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 6WAY PLATTED,71010087,185,61. ASSEMBLY  N4,NOS,-,G3669,0,176.6394,32678,-,0,1,,185,32863,7101,61,0,,,
SF-L1 PHASE BUSBAR 125A 8WAY PLATTED,71010088,47,61. ASSEMBLY  N4,NOS,-,G3670,0,39.1996,1842,-,0,1,,47,1889,7101,61,0,,,
SF-L1 PHASE BUSBAR 250A 12WAY PLATTED,71010201,85,61. ASSEMBLY  N4,NOS,DOM,-,-,428.0902,36388,-,0,1,,85,36473,7101,61,0,,,
SF-L1 PHASE BUSBAR 250A 18WAY PLATTED,71010210,1,61. ASSEMBLY  N4,NOS,DOM,-,-,484.365,484,,0,38.66,0,39,523,7101,61,0,,,
SF-L1 PHASE BUSBAR 250A 4WAY PLATTED,71010217,41,61. ASSEMBLY  N4,NOS,DOM,-,-,216.5367,8878,-,0,12.87,,528,9406,7101,61,0,,,
SF-L1 PHASE BUSBAR 250A 6WAY PLATTED,71010195,38,61. ASSEMBLY  N4,NOS,DOM,-,-,203.68,7740,-,0,16.61,,631,8371,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 10WAY PLATTED,71010089,1,61. ASSEMBLY  N4,NOS,-,G3684,0,196.1633,196,,0,0,0,0,196,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 12WAY PLATTED,71010090,9,61. ASSEMBLY  N4,NOS,-,G3685,0,39.6604,357,-,0,1,,9,366,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 18WAY PLATTED,71010093,1,61. ASSEMBLY  N4,NOS,-,G3688,0,275.9174,276,,0,0,0,0,276,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 4WAY PLATTED,71010094,326,61. ASSEMBLY  N4,NOS,-,G3681,0,81.1562,26457,-,0,1,,326,26783,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 6WAY PLATTED,71010095,166,61. ASSEMBLY  N4,NOS,-,G3682,0,115.2703,19135,-,0,1,,166,19301,7101,61,0,,,
SF-L2 PHASE BUSBAR 125A 8WAY PLATTED,71010096,55,61. ASSEMBLY  N4,NOS,-,G3683,0,112.599,6193,-,0,6.24,,343,6536,7101,61,0,,,
SF-L2 PHASE BUSBAR 250A 12WAY PLATTED,71010202,95,61. ASSEMBLY  N4,NOS,DOM,-,-,313.7972,29811,-,0,1,,95,29906,7101,61,0,,,
SF-L2 PHASE BUSBAR 250A 18WAY PLATTED,71010211,1,61. ASSEMBLY  N4,NOS,DOM,-,-,261.439,261,,0,27.15,0,27,288,7101,61,0,,,
SF-L2 PHASE BUSBAR 250A 4WAY PLATTED,71010218,31,61. ASSEMBLY  N4,NOS,DOM,-,-,123.2393,3820,-,0,7.42,,230,4050,7101,61,0,,,
SF-L2 PHASE BUSBAR 250A 6WAY PLATTED,71010196,31,61. ASSEMBLY  N4,NOS,DOM,-,-,170.5756,5288,-,0,10.72,,332,5620,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 10WAY PLATTED,71010097,3,61. ASSEMBLY  N4,NOS,-,-,0,254.5728,764,,0,15.72,0,47,811,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 12WAY PLATTED,71010098,10,61. ASSEMBLY  N4,NOS,-,-,0,279.1242,2791,-,0,1,,10,2801,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 18WAY PLATTED,71010101,1,61. ASSEMBLY  N4,NOS,-,-,0,358.9881,359,,0,0,232.81,0,359,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 4WAY PLATTED,71010102,332,61. ASSEMBLY  N4,NOS,-,P/G3694A,0,24.62,8174,-,0,1,,332,8506,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 6WAY PLATTED,71010103,166,61. ASSEMBLY  N4,NOS,-,-,0,163.5467,27149,-,0,1,,166,27315,7101,61,0,,,
SF-L3 PHASE BUSBAR 125A 8WAY PLATTED,71010104,57,61. ASSEMBLY  N4,NOS,-,-,0,201.4426,11482,-,0,1,,57,11539,7101,61,0,,,
SF-L3 PHASE BUSBAR 250A 12WAY PLATTED,71010203,95,61. ASSEMBLY  N4,NOS,DOM,-,-,408.8847,38844,-,0,24.22,,2301,41145,7101,61,0,,,
SF-L3 PHASE BUSBAR 250A 18WAY PLATTED,71010212,1,61. ASSEMBLY  N4,NOS,DOM,-,-,465.1596,465,,0,37.49,0,37,502,7101,61,0,,,
SF-L3 PHASE BUSBAR 250A 4WAY PLATTED,71010219,26,61. ASSEMBLY  N4,NOS,DOM,-,-,197.7475,5141,-,0,11.7,,304,5445,7101,61,0,,,
SF-L3 PHASE BUSBAR 250A 6WAY PLATTED,71010197,31,61. ASSEMBLY  N4,NOS,DOM,-,-,251.3152,7791,-,0,15.44,,479,8270,7101,61,0,,,
SF-NEUTRAL CONNECT VTPN MCCB (OUTER) 250A_CB71555_PL,71010639,50,61. ASSEMBLY  N4,NOS,DOM,CB71555_PL,-,105.8958,5295,-,0,1,,50,5345,7101,61,0,,,
SF-R MAIN BUS BAR 12 WAY MCCB_CB70935_PL,71010438,4,61. ASSEMBLY  N4,NOS,DOM,CB70935_PL,-,126.09,504,,0,1,0,4,508,7101,61,0,,,
SF-R MAIN BUS BAR 16 WAY MCCB_CB70936_PL,71010350,2,61. ASSEMBLY  N4,NOS,DOM,CB70936_PL,-,179.13,358,,0,1,0,2,360,7101,61,0,,,
SF-R MAIN BUS BAR 6 WAY MCCB_CB70932_PL,71010434,28,61. ASSEMBLY  N4,NOS,DOM,CB70932_PL,-,71.55,2003,,0,1,0,28,2031,7101,61,0,,,
SF-R MAIN BUS BAR 6 WAY MCCB_CB71561_PL,71010268,14,61. ASSEMBLY  N4,NOS,DOM,CB71561_PL,-,4.6,64,,0,1,0,14,78,7101,61,0,,,
SF-R MAIN BUS BAR 8 WAY_CB70662-250A_PL,71010789,50,61. ASSEMBLY  N4,NOS,-,CB70662-250A,-,149.131,7457,,0,0,0,0,7457,7101,61,0,,,
SF-R MAIN BUSBAR VTPN MCCB 8 WAY_CB71562_PL,71010449,21,61. ASSEMBLY  N4,NOS,DOM,CB71562_PL,-,53.57,1125,,0,1,0,21,1146,7101,61,0,,,
SF-STAR WASHER PLATTED,71010153,1787,61. ASSEMBLY  N4,NOS,-,G3621A,-,1.919,3429,,0,0,0,0,3429,7101,61,0,,,
SF-Y MAIN BUS BAR 12 WAY MCCB_CB70943_PL,71010440,3,61. ASSEMBLY  N4,NOS,DOM,CB70943_PL,-,54.05,162,,0,1,0,3,165,7101,61,0,,,
SF-Y MAIN BUS BAR 16WAY MCCB_CB70944_PL,71010351,2,61. ASSEMBLY  N4,NOS,DOM,CB70944_PL,-,173.63,347,,0,1,0,2,349,7101,61,0,,,
SF-Y MAIN BUS BAR 6 WAY MCCB_CB70940_PL,71010269,14,61. ASSEMBLY  N4,NOS,DOM,CB70940_PL,-,65.55,918,,0,1,0,14,932,7101,61,0,,,
SF-Y MAIN BUS BAR 6 WAY MCCB_CB71585_PL,71010267,35,61. ASSEMBLY  N4,NOS,DOM,CB71585_PL,-,4.38,153,,0,1,0,35,188,7101,61,0,,,
SF-Y MAIN BUS BAR 8 WAY_CB70685-250A_PL,71010790,50,61. ASSEMBLY  N4,NOS,-,CB70685-250A,-,138.0255,6901,,0,0,0,0,6901,7101,61,0,,,
SF-Y MAIN BUSBAR VTPN MCCB 12 WAY_CB71588_PL,71010453,1,61. ASSEMBLY  N4,NOS,DOM,CB71588_PL,-,77.584,78,,0,7.99,0,8,86,7101,61,0,,,
SF-Y MAIN BUSBAR VTPN MCCB 8 WAY_CB71586-PL,71010450,40,61. ASSEMBLY  N4,NOS,DOM,CB71586-PL,-,49.98,1999,,0,1,0,40,2039,7101,61,0,,,
TERMINAL L1 DRX3P 160A _G003631_PL,71010556,183,61. ASSEMBLY  N4,NOS,DOM,-,-,39.1389,7162,-,0,1,,183,7345,7101,61,0,,,
TERMINAL L2 DRX3P 160A_G003160_PL,71010507,193,61. ASSEMBLY  N4,NOS,DOM,-,-,26.4248,5100,-,0,1,,193,5293,7101,61,0,,,
TERMINAL L3 DRX3P 160A_G003632_PL,71010557,190,61. ASSEMBLY  N4,NOS,DOM,-,-,39.1389,7436,-,0,1,,190,7626,7101,61,0,,,
Y MAIN BUS BAR 12 WAY_CB70686_PL,71010432,5,61. ASSEMBLY  N4,NOS,DOM,CB70686_PL,-,50.4,252,,0,1,0,5,257,7101,61,0,,,
Y MAIN BUS BAR 16 WAY_CB70687_PL,71010417,1,61. ASSEMBLY  N4,NOS,DOM,CB70687_PL,-,93.67,94,,0,0,88.21,0,94,7101,61,0,,,
Y MAIN BUS BAR 4 WAY MCCB_CB70939_PL,71010427,23,61. ASSEMBLY  N4,NOS,DOM,CB70939_PL,-,47.54,1093,,0,1,0,23,1116,7101,61,0,,,
Y MAIN BUS BAR 4 WAY_CB70683_PL,71010420,271,61. ASSEMBLY  N4,NOS,DOM,CB70683_PL,-,17.89,4848,,0,0,23.67,0,4848,7101,61,0,,,
Y MAIN BUS BAR 6 WAY_CB70684_PL,71010423,15,61. ASSEMBLY  N4,NOS,DOM,CB70684_PL,-,26.02,390,,0,1,0,15,405,7101,61,0,,,
Y MAIN BUS BAR 8 WAY MCCB_CB70941_PL,71010384,54,61. ASSEMBLY  N4,NOS,DOM,CB70941_PL,-,37.78,2040,,0,1,0,54,2094,7101,61,0,,,
Y MAIN BUS BAR 8 WAY_CB70685_PL,71010411,185,61. ASSEMBLY  N4,NOS,DOM,CB70685_PL,-,1.5,278,,0,1,0,185,463,7101,61,0,,,
Y MAIN BUSBAR VTPN MCCB 16 WAY_CB71589_PL,71010456,6,61. ASSEMBLY  N4,NOS,DOM,CB71589_PL,-,100.888,605,,0,9.95,0,60,665,7101,61,0,,,
Y MAIN BUSBAR VTPN MCCB 4 WAY_CB71584_PL,71010446,10,61. ASSEMBLY  N4,NOS,DOM,CB71584_PL,-,30.921,309,,0,3.51,0,35,344,7101,61,0,,,
Y POLE SPREADER LINK_CB70922_PL,71010222,166,61. ASSEMBLY  N4,NOS,DOM,CB70922_PL,-,0.01,2,,0,0,13.96,0,2,7101,61,0,,,
DIN SPN 6 WAY IP43_166.2MM_CB70632,72011957,110,61. ASSEMBLY  N4,NOS,DOM,CB70632,-,3.05,336,,0,1,0,110,446,7201,61,0,,,
MAIN I/C VTPN SHROUD_CB50624.,72015911,44,61. ASSEMBLY  N4,NOS,DOM,CB50624.,-,2.3043,101,,0,0.25,0,11,112,7201,61,0,,,
NEUTRAL SHROUD - 10 MOD_CB50969.,72015939,102,61. ASSEMBLY  N4,NOS,DOM,CB50969.,-,4.7074,480,,0,0.25,0,26,506,7201,61,0,,,
NEUTRAL SHROUD - 13 MOD_CB50972.,72015941,9,61. ASSEMBLY  N4,NOS,DOM,CB50972.,-,5.6376,51,,0,0.25,0,2,53,7201,61,0,,,
NEUTRAL SHROUD - 19 MOD_CB50978.,72015945,4,61. ASSEMBLY  N4,NOS,DOM,CB50978.,-,7.2481,29,,0,0,0,0,29,7201,61,0,,,
NEUTRAL SHROUD -CB50970.,72015940,164,61. ASSEMBLY  N4,NOS,DOM,CB50970.,-,4.924,808,,0,0.25,0,41,849,7201,61,0,,,
NEUTRAL SHROUD -CB50973.,72015942,22,61. ASSEMBLY  N4,NOS,DOM,-,-,5.9477,131,,0,0.25,0,6,137,7201,61,0,,,
NEUTRAL SHROUD -CB50976.,72015944,377,61. ASSEMBLY  N4,NOS,DOM,CB50976.,-,6.628,2499,,0,0,0,0,2499,7201,61,0,,,
NEUTRAL SHROUD -CB50979.,72015946,4,61. ASSEMBLY  N4,NOS,DOM,CB50979.,-,7.5582,30,,0,0,0,0,30,7201,61,0,,,
NEUTRAL SHROUD 3 MOD (56MM)_CB50963.,72015933,24,61. ASSEMBLY  N4,NOS,DOM,CB50963.,-,2.2868,55,,0,0,0,0,55,7201,61,0,,,
NEUTRAL SHROUD 5 MOD (72MM)_CB50964.,72015934,222,61. ASSEMBLY  N4,NOS,DOM,CB50964.,-,2.85,633,,0,0,0,0,633,7201,61,0,,,
NEUTRAL SHROUD 6 MOD_80MM_CB50965.,72015935,13,61. ASSEMBLY  N4,NOS,DOM,CB50965.,-,3.4671,45,,0,0.25,0,3,48,7201,61,0,,,
NEUTRAL SHROUD 7 MOD_88MM_CB50966.,72015936,296,61. ASSEMBLY  N4,NOS,DOM,CB50966.,-,3.708,1098,,0,0.25,0,74,1172,7201,61,0,,,
NEUTRAL SHROUD 8 MOD (96MM) -CB50967.,72015937,156,61. ASSEMBLY  N4,NOS,DOM,CB50967.,-,4.0872,638,,0,0.25,0,39,677,7201,61,0,,,
NEUTRAL SHROUD 9 MOD_CB50968.,72015938,228,61. ASSEMBLY  N4,NOS,DOM,CB50968.,-,4.3973,1003,,0,0.25,0,57,1060,7201,61,0,,,
NEUTRAL SHROUD VTPN L 18 MOD_178MM_CB50658.,72015920,4,61. ASSEMBLY  N4,NOS,DOM,CB50658.,-,7.9846,32,,0,0,0,0,32,7201,61,0,,,
NEUTRAL SHROUD VTPN L 6 MOD (100MM)_CB50740.,72015923,14,61. ASSEMBLY  N4,NOS,DOM,CB50740.,-,3.9923,56,,0,0,0,0,56,7201,61,0,,,
NEUTRAL SHROUD VTPN L 6 MOD_58MM_CB50654.,72015917,12,61. ASSEMBLY  N4,NOS,DOM,CB50654.,-,3.3334,40,,0,0,0,0,40,7201,61,0,,,
NEUTRAL SHROUD VTPN L 9 MOD_88MM_CB50655.,72015918,16,61. ASSEMBLY  N4,NOS,DOM,CB50655.,-,4.4962,72,,0,0,0,0,72,7201,61,0,,,
NEUTRAL SHROUD VTPN L12 MOD_118MM_CB50656.,72015919,39,61. ASSEMBLY  N4,NOS,DOM,CB50656.,-,5.659,221,,0,0,0,0,221,7201,61,0,,,
NEUTRAL SHROUD VTPN MCCB L 12 MOD_CB50785.,72015952,108,61. ASSEMBLY  N4,NOS,DOM,CB50785.,-,15.1675,1638,,0,0.25,0,27,1665,7201,61,0,,,
NEUTRAL SHROUD VTPN MCCB L 18 MOD_CB50787.,72015953,-8,61. ASSEMBLY  N4,NOS,DOM,CB50787.,-,21.0038,-168,,0,0,0,0,-168,7201,61,0,,,
NEUTRAL SHROUD VTPN MCCB L 6 MOD_CB50783.,72015950,46,61. ASSEMBLY  N4,NOS,DOM,CB50783.,-,8.8312,406,,0,0,0,0,406,7201,61,0,,,
NEUTRAL SHROUD VTPN MCCB L 9 MOD_CB50784.,72015951,32,61. ASSEMBLY  N4,NOS,DOM,CB50784.,-,11.8743,380,,0,0,0,0,380,7201,61,0,,,
NEUTRAL SHROUD VTPN R 6 MOD_58MM_CB50646.,72015912,4,61. ASSEMBLY  N4,NOS,DOM,CB50646.,-,3.3334,13,,0,0,0,0,13,7201,61,0,,,
NEUTRAL SHROUD VTPN R 9 MOD (130MM)_CB50757.,72015929,13,61. ASSEMBLY  N4,NOS,DOM,CB50757.,-,5.4051,70,,0,0.25,0,3,73,7201,61,0,,,
NEUTRAL SHROUD VTPN R-GCC 12 MOD_CB50648.,72015914,25,61. ASSEMBLY  N4,NOS,DOM,CB50648.,-,5.659,141,,0,0,0,0,141,7201,61,0,,,
NEUTRAL SHROUD VTPN R-GCC 18 MOD_CB50650.,72015915,4,61. ASSEMBLY  N4,NOS,DOM,CB50650.,-,7.9846,32,,0,0,0,0,32,7201,61,0,,,
NEUTRAL SHROUD VTPN R-GCC 24 MOD_CB50651.,72015916,10,61. ASSEMBLY  N4,NOS,DOM,CB50651.,-,10.5602,106,,0,0.25,0,3,109,7201,61,0,,,
NEUTRAL SHROUD VTPN R-GCC 9 MOD_CB50647.,72015913,14,61. ASSEMBLY  N4,NOS,DOM,CB50647.,-,4.4962,63,,0,0,0,0,63,7201,61,0,,,
SF-BRACKET 10A  AND 20A_2 PIN_PLUG AND SOCKET_CB70353_GI,72015007,1111,61. ASSEMBLY  N4,NOS,-,CB70353,-,9.426,10472,-,0,4.05,,4500,14972,7201,61,0,,,
SF-BRACKET 32A  AND 20A PLUG AND SOCKET PLATED COMP_CB70354 _GI,72015008,439,61. ASSEMBLY  N4,NOS,-,CB70354,-,8.6905,3815,-,0,1,,439,4254,7201,61,0,,,
SF-BRACKET 32A 607850/51/61/62 PRESS COMP.,72011762,27,61. ASSEMBLY  N4,NOS,DOM,-,-,4.1,111,,0,3,0,81,192,7201,61,0,,,
SF-BRACKET 63A TEMPRA PRESS COMP.,72011645,-1,61. ASSEMBLY  N4,NOS,DOM,607880_BKT,-,2.1,-2,,0,1,0,-1,-3,7201,61,0,,,
SF-BRACKET BKT DP 20 A PLUG & SOCKET ( DP RCBO ) PRESS COMP.,72011761,73,61. ASSEMBLY  N4,NOS,DOM,607860_BKT,-,7.561,552,,0,1.9,0,139,691,7201,61,0,,,
SF-BRACKET SP 10 A PLUG & SOCKET PRESS COMP.-L,72010009,28,61. ASSEMBLY  N4,NOS,-,607840_BKT,0,8.29,232,,0,1,0,28,260,7201,61,0,,,
SF-BRACKET SP 20 A PLUG & SOCKET PRESS COMP.-L,72010010,268,61. ASSEMBLY  N4,NOS,-,607841/43_BKT,0,4.1,1099,,0,1.75,0,469,1568,7201,61,0,,,
SF-DRC 116MM PRESS COMP._GI_CB70359,72011737,105,61. ASSEMBLY  N4,NOS,DOM,-,-,3.586,377,-,0,1.2,,126,503,7201,61,0,,,
SF-DRC 118MM PRESS COMP.,72010020,22,61. ASSEMBLY  N4,NOS,-,-,0,4.52,99,-,0,1.34,,29,128,7201,61,0,,,
SF-DRC 150MM PRESS COMP.,72010023,8,61. ASSEMBLY  N4,NOS,-,-,0,5.5066,44,,0,1.15,0,9,53,7201,61,0,,,
SF-DRC 151.6MM PRESS COMP_CB71288_GI,72014736,10,61. ASSEMBLY  N4,NOS,DOM,-,-,5.51,55,-,0,1,,10,65,7201,61,0,,,
SF-DRC 154MM PRESS COMP.,72010024,252,61. ASSEMBLY  N4,NOS,-,-,0,7.1435,1800,-,0,1.34,,338,2138,7201,61,0,,,
SF-DRC 190MM PRESS COMP.,72010029,51,61. ASSEMBLY  N4,NOS,-,-,0,6.5552,334,,0,1,0,51,385,7201,61,0,,,
SF-DRC 262MM PRESS COMP.,72010043,176,61. ASSEMBLY  N4,NOS,-,-,0,8.503,1497,-,0,1.34,,236,1733,7201,61,0,,,
SF-DRC 2WAY 44MM PRESS COMP._GI_CB70356,72011736,159,61. ASSEMBLY  N4,NOS,DOM,-,-,2.243,357,-,0,1.34,,213,570,7201,61,0,,,
SF-DRC 334MM PRESS COMP.,72012680,2,61. ASSEMBLY  N4,NOS,DOM,-,-,10.4666,21,,0,0,0,0,21,7201,61,0,,,
SF-DRC 35MM PRESS COMP.,72010065,558,61. ASSEMBLY  N4,NOS,-,-,0,1.2109,676,,0,0.18,0,100,776,7201,61,0,,,
SF-DRC 45.5MM 2 MOD PRESS COMPONENT_CB70351_GI,72014991,1548,61. ASSEMBLY  N4,NOS,DOM,-,-,2.6515,4105,-,0,1.3,,2012,6117,7201,61,0,,,
SF-DRC 62MM PRESS COMP_CB70357_GI,72015006,21,61. ASSEMBLY  N4,NOS,-,CB70357,-,3.73,78,-,0,1.34,,28,106,7201,61,0,,,
SF-DRC 80MM PRESS COMP.,72010071,5524,61. ASSEMBLY  N4,NOS,-,-,0,2.3939,13224,,0,0.18,0,994,14218,7201,61,0,,,
SF-DRC 82MM PRESS COMP.,72010072,405,61. ASSEMBLY  N4,NOS,-,-,0,1.05,425,,0,1.34,0,543,968,7201,61,0,,,
SF-DRC 90.8MM 4 MOD PRESS COMPONENT_CB70352_GI,72014987,435,61. ASSEMBLY  N4,NOS,DOM,-,-,1.15,500,-,0,1,,435,935,7201,61,0,,,
SF-NEUTRAL SHROUD VTPN L 12 MOD (160MM)-CB50744.,72015925,26,61. ASSEMBLY  N4,NOS,DOM,CB50744.,-,6.5679,171,,0,0.25,0,7,178,7201,61,0,,,
SF-NEUTRAL SHROUD VTPN L 9 MOD (130MM)-CB50742.,72015924,13,61. ASSEMBLY  N4,NOS,DOM,CB50742.,-,5.1551,67,,0,0,0,0,67,7201,61,0,,,
SF-NEUTRAL SHROUD VTPN R 12 MOD (160MM)-CB50759.,72015930,36,61. ASSEMBLY  N4,NOS,DOM,CB50759.,-,6.3179,227,,0,0,0,0,227,7201,61,0,,,
SF-NEUTRAL SHROUD VTPN R 6 MOD (100MM)-CB50755.,72015928,14,61. ASSEMBLY  N4,NOS,DOM,CB50755.,-,3.9923,56,,0,0,0,0,56,7201,61,0,,,
SF-NEUTRAL SHROUD15 MOD_152 MM_CB50974,72016188,1082,61. ASSEMBLY  N4,NOS,-,-,-,5.776,6250,,0,0,0,0,6250,7201,61,0,,,
BOX SPN 4 WAY IP43_CB95891_FB,73014590,500,61. ASSEMBLY  N4,NOS,DOM,CB95891_FB,-,41.5005,20750,-,0,1.94,,970,21720,7301,61,0,,,
BOX SPN 6 WAY IP43_CB95892_FB,73014589,500,61. ASSEMBLY  N4,NOS,DOM,CB95892_FB,-,44.2435,22122,-,0,1,,500,22622,7301,61,0,,,
CONNECTING BUSBAR PHS CB71510 BENDING,73016091,96,61. ASSEMBLY  N4,NOS,DOM,-,-,24.9609,2396,,0,0.53,0,51,2447,7301,61,0,,,
DOOR SPN 4 WAY IP43_CB70591_FB,73012757,500,61. ASSEMBLY  N4,NOS,-,CB70591_FB,-,37.0045,18502,-,0,1,,500,19002,7301,61,0,,,
DOOR SPN 6 WAY IP43_CB70592_FB,73012764,10,61. ASSEMBLY  N4,NOS,-,CB70592_FB,-,41.888,419,-,0,0.35,,4,423,7301,61,0,,,
FRAME HINGE LOCATOR_CB70275_WITH TAPPING,73012790,701.17,61. ASSEMBLY  N4,NOS,-,CB70275,-,1.93,1353,-,0,0.43,,302,1655,7301,61,0,,,
L CLAMP BIG L&T CB71139,73017551,90,61. ASSEMBLY  N4,NOS,DOM,-,-,0.8,72,-,0,0.8,,72,144,7301,61,0,,,
NEUTRAL SHROUD_ 3 MOD,73012575,17,61. ASSEMBLY  N4,NOS,DOM,CB50963,-,2.2868,39,,0,0,0,0,39,7301,61,0,,,
SF-DOOR FABRICATED VTPN 6 WAY CB70754_WL,73017975,5,61. ASSEMBLY  N4,NOS,-,SF-DBVTL006DD,-,221.678,1108,-,0,1,,5,1113,7301,61,0,,,
SF-DOOR FABRICATED VTPN 6 WAY CB70756_WL,73017980,39,61. ASSEMBLY  N4,NOS,-,SF-DBVTH006DD,-,286.82,11186,-,0,1,,39,11225,7301,61,0,,,
SF-DRC 160MM PRESS COMP._CRCA_ST13199_LNT,73014649,200,61. ASSEMBLY  N4,NOS,DOM,-,-,5.3101,1062,,0,0,0,0,1062,7301,61,0,,,
SF-ENCLOSURE TP FABRICATED SHIELD 607883,73010878,263,61. ASSEMBLY  N4,NOS,-,-,0,9.7695,2569,-,0,1,,263,2832,7301,61,0,,,
SF-SHIELD VTPN MCCB 12 WAY_CB70787_BENDING/RIBBING,73015317,120,61. ASSEMBLY  N4,NOS,DOM,CB70787_BEN,-,169.32,20318,-,0,1,,120,20438,7301,61,0,,,
SHIELD SPN 4 WAY IP43_CB70585_FB,73012876,235,61. ASSEMBLY  N4,NOS,-,CB70585_FB,-,16.113,3787,-,0,1,,235,4022,7301,61,0,,,
3SF-BASE PLATE VTPN 8 WAY IP43_CB70675_PC,74012583,24,61. ASSEMBLY  N4,NOS,-,CB70675_PC,-,135.9095,3262,-,0,10.47,,251,3513,7401,61,0,,,
3SF-BOX VTPN MCCB 20 WAY _CB70749_PC,74012821,2,61. ASSEMBLY  N4,NOS,DOM,CB70749_PC,-,845.2983,1691,-,0,38.96,,78,1769,7401,61,0,,,
3SF-GLAND PLATE SPN 8 WAY IP43_CB70581_PC,74012502,212,61. ASSEMBLY  N4,NOS,DOM,CB70581_PC,-,15.6918,3327,-,0,1.08,,229,3556,7401,61,0,,,
ACC_IP COVER_ DB75004XMXXXXX _L710_PC,74014986,1,61. ASSEMBLY  N4,NOS,-,DB75004XMXXXXX,-,0,0,,0,0,0,0,0,7401,61,0,,,
ACC_JOINT COVER_DB75031XXXXXXX_PC,74014894,492,61. ASSEMBLY  N4,NOS,-,DB75031XXXXXXX,-,0,0,,0,0,0,0,0,7401,61,0,,,
